0.987824002398739,0,0,0,0,0,0,0,0,0,
0.00602722282952390,0.987824002398739,0,0,0,0,0,0,0,0,
0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,0,0,0,0,0,
3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,0,0,0,0,
1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,0,0,0,
6.68718297200651e-08,1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,0,0,
8.66381870143556e-09,6.68718297200651e-08,1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,0,
4.25716509808272e-11,8.66381870143556e-09,6.68718297200651e-08,1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,0,
4.63222758590705e-14,4.25716509808272e-11,8.66381870143556e-09,6.68718297200651e-08,1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739,0,
2.51960549108907e-17,4.63222758590705e-14,4.25716509808272e-11,8.66381870143556e-09,6.68718297200651e-08,1.25715244457918e-05,3.48490942100291e-05,0.00610127857481484,0.00602722282952390,0.987824002398739
